Count_UID,Count_Timestamp,Property,SKU,Item Name,Department,Counted_Qty,Counted_By,Notes
732c7b97,11/4/2025 12:36:34,HSV,867902000268,_Lotion_Bate's_Lemongrass Essential Oil 8 oz,Health & Beauty Taxable,5,98012455,
52d3b1e7,11/4/2025 12:36:43,HSV,850000104280,_Lotion_Bate's_Berries and Cream Goat Milk Lotion 4 oz,Health & Beauty Taxable,2,98012455,
12ba167f,11/4/2025 12:36:51,HSV,864868000394,_Lotion_Bate's_Black Raspberry Goat's Milk Lotion 4 oz,Health & Beauty Taxable,5,98012455,
dd7359b7,11/4/2025 12:37:02,HSV,859064007018,Lotion_Bates_Black Rasberry Vanilla 8oz,Health & Beauty Taxable,8,98012455,
f309b708,11/4/2025 12:37:16,HSV,850000104372,_Lotion_Bate's_Lavender Vanilla  Goat Milk Lotion 8 oz,Health & Beauty Taxable,2,98012455,
18e06e67,11/4/2025 12:37:32,HSV,859064007025,_Lotion_Bates Farm_Vanilla 8 oz,Health & Beauty Taxable\n,2,98012455,
38e2fe14,11/4/2025 12:37:40,HSV,864868000301,_Lotion_Bate's_ Cherry Vanilla Goat Milk Lotion  4 oz,Health & Beauty Taxable,6,98012455,
75b82116,11/4/2025 12:37:51,HSV,867902000299,_Lotion_Bate's_ Cherry Vanilla Goat Milk Lotion 8 oz,Health & Beauty Taxable,6,98012455,
c23c5b51,11/4/2025 12:38:03,HSV,850000104617,_Lotion_Bates_Cedar Goat Milk Lotion 4oz,Health & Beauty Taxable,4,98012455,
bacf2ee8,11/4/2025 12:38:12,HSV,2023010608,_Poster_Waypoint_National Parks Scratch Off Poster,Souvenirs/Gifts,1,98012455,
5a781a83,11/4/2025 12:38:54,HSV,2023030409,_Stickers_Waypoint Wanderers_USA Map,Souvenirs/Gifts,1,98012455,
711eca13,11/4/2025 12:39:03,HSV,817834010309,_Lamp_Zeckos_Climbing bear cubs solar light welcome statue,Souvenirs/Gifts,1,98012455,
18d913b1,11/4/2025 12:39:19,HSV,810130040995,_Water Bottle_Wondery_Parks of the USA Black Insulated,Souvenirs/Gifts,1,98012455,
84069cd2,11/4/2025 12:39:40,HSV,2025070200,_Welcome Bear_UK_Solar Light,Souvenirs/Gifts,1,98012455,
9dd370e5,11/4/2025 12:40:09,HSV,810045994260,_Lamp_Zeckos_Rustic Metal Bear Accent Lamp,Souvenirs/Gifts,1,98012455,
2ef96673,11/4/2025 12:40:31,HSV,810045990569,_Lamp_Zeckos_Rustic metal bigfoot stroll accent lamp,Souvenirs/Gifts,1,98012455,
16f80914,11/4/2025 12:40:39,HSV,817834016912,_Lamp_Zeckos_Standing bear lamp with lamp shade,Souvenirs/Gifts,2,98012455,
673e0eec,11/4/2025 12:41:01,HSV,2025070200,_Welcome Bear_UK_Solar Light,Souvenirs/Gifts,2,98012455,
c0fde8cb,11/4/2025 12:41:12,HSV,41333116013,_Batteries_Duracell_9V Single,Household,10,98012455,
f069378f,11/4/2025 12:42:16,HSV,634418524508,_Candy_Albanese_Gummi Bears 3.5 oz,Groceries Taxable,1,98012455,
c84d91dc,11/4/2025 12:43:17,HSV,721874011083,_Candy_Wilcor_Pop Rocks Blue Razz,Groceries Taxable,2,98012455,
7cec5253,11/4/2025 12:49:42,HSV,721874003941,_Candy_Wilcor_Pop Rocks Strawberry,Groceries Taxable,4,98012455,
46fb92dd,11/4/2025 12:49:59,HSV,721874012189,_Candy_Wilcor_Pop Rocks Grape,Groceries Taxable,15,98012455,
cc6e1050,11/4/2025 12:50:30,HSV,721874008762,_Candy_Wilcor_Pop Rocks Cherry,Groceries Taxable,23,98012455,
5e87afbe,11/4/2025 12:51:26,HSV,721874005778,_Candy_Pop Rocks Crackling Gum_0.37 oz,Groceries Taxable,3,98012455,
4f4827bd,11/4/2025 12:51:41,HSV,721874004009,_Candy_Wilcor_Pop Rocks Tropical Punch,Candy,13,98012455,
d70b44b5,11/4/2025 12:52:04,HSV,X0049WLAVT,_Can_Opener_Outway,Household,2,98012455,
4f890446,11/4/2025 12:59:40,HSV,300450449108,_Acetimetiphan_Tylenol_2 caplets,Health & Beauty Taxable\n,31,98012455,
4606f77d,11/4/2025 13:01:31,HSV,X003VJSOO7,_Pain Reliever_Tylenol_PM,Health & Beauty Taxable,11,98012455,
c46e3abd,11/4/2025 13:01:58,HSV,301490039083,_Medication_UK_Pepto Bismol,Health & Beauty Taxable,3,98012455,
1a18e4d1,11/4/2025 13:02:23,HSV,732953069031,_Medication_Dr Sheffield's Antibiotic Oint,Health & Beauty Taxable,2,98012455,
74e404fc,11/4/2025 13:02:31,HSV,720112004597,_Antacids_Rolaids_10 ct chewable,Health & Beauty Taxable,12,98012455,
59527efc,11/4/2025 13:03:32,HSV,300450170606,_Medicine_Benadryl_2 Tablets,Health & Beauty Taxable\n,42,98012455,
5174d141,11/4/2025 13:04:16,HSV,681131699686,_Medicine_UK_Children's Ibuprofen bubble gum flavor,Health & Beauty Taxable,3,98012455,
80edc558,11/4/2025 13:04:28,HSV,681131183932,_Medication_UK_Childrens allergy relief,Health & Beauty Taxable,1,98012455,
ee23d871,11/4/2025 13:04:39,HSV,350580535042,_Allergy Medicine_Benadryl_Children's liquid,Health & Beauty Taxable,3,98012455,
8c010cfa,11/4/2025 13:05:12,HSV,305730290302,_Children's Advil_Dye Free,Health & Beauty Taxable,2,98012455,
036f782b,11/4/2025 13:05:20,HSV,305730199018,_Pain Reliever_Advil_Sinus Congestion & Pain,Health & Beauty Taxable,25,98012455,
50d99497,11/4/2025 13:07:29,HSV,X0030gpudt,_Charger_UK_USB A to Type C charging cable,Household,6,98012455,
78d55742,11/4/2025 13:08:52,HSV,X003b34qtf,_Charger_UK_Type C charging block,Household,7,98012455,
e139ddb6,11/4/2025 13:09:32,HSV,X0042LEIGV,_Phone cord_UK_Phone cord & block set,Household,4,98012455,
03ff6f6a,11/4/2025 13:09:57,HSV,2023012602,"_Tin Sign_Earth Sun Moon_Assorted Designs 16""x12""",Souvenirs/Gifts,2,98012455,
89c6e424,11/4/2025 13:11:06,HSV,195464212745,_cutting board_unknown,Household,2,98012455,
7b0f47f3,11/4/2025 13:11:13,HSV,195464137215,_Slotted Spoon_McCormick_Slotted Spoon,Household,4,98012455,
5e0bfa30,11/4/2025 13:11:31,HSV,786311204367,_Scissors_Wilcor_Stainless Steel Soft Grip,Household,1,98012455,
545eb39e,11/4/2025 13:11:40,HSV,786311204268,_Scissors_Wilcor_Super Duty Scissors,Household,3,98012455,
17d5ac5a,11/4/2025 13:11:55,HSV,195464137109,_Spoon_McCormick_Solid Spoon,Household,6,98012455,
1c5261de,11/4/2025 13:12:08,HSV,195464212875,_Fork_Unknown_Cooking Fork,Household,3,98012455,
30f101f5,11/4/2025 13:12:33,HSV,639277581143,_household_Steak Knife 2 pkg.,Household,1,98012455,
e36745f4,11/4/2025 13:12:40,HSV,195464360781,_scissors__Kitchen Shears,Household,3,98012455,
4dde0d75,11/4/2025 13:12:55,HSV,786311204367,_Scissors_Wilcor_Stainless Steel Soft Grip,Household,3,98012455,
0ac82511,11/4/2025 13:13:07,HSV,786311116035,"_Tablecloth_Wilcor_Smore Fun 52"" x 84""",Household,2,98012455,
c29ebf3c,11/4/2025 13:13:14,HSV,786311115953,"_Table Cover_Wilcor_Patriotic 52"" x 84""",Household,3,98012455,
2cf63c53,11/4/2025 13:13:29,HSV,798190070292,_Cutlery_Jack Camping_Wooden Cutlery,Household,10,98012455,
892beb9e,11/4/2025 13:13:49,HSV,786311117209,_Frying pan_Wilcor_Blue enamel fry pan,Household,3,98012455,
ad8ed93d,11/4/2025 13:14:02,HSV,786311117209,_Frying pan_Wilcor_Blue enamel fry pan,Household,4,98012455,
85361aa6,11/4/2025 13:14:07,HSV,639277075673,Aluminum foil 25 sq ft,Household,2,98012455,
bad399de,11/4/2025 13:14:15,HSV,786311202028,_Wilcor_Collapsible Dish Drainer_,RV & Camping Supplies,3,98012455,
6cb3c809,11/4/2025 13:14:25,HSV,X0049WLAVT,_Can_Opener_Outway,Household,9,98012455,
dbdae724,11/4/2025 13:14:47,HSV,786311203919,_Spatula_Wilcor_Nylon Slotted turner,Household,6,98012455,
bd25361f,11/4/2025 13:14:59,HSV,4895175719248,ExpertGrill_Grill Spatula,RV & Camping Supplies,1,98012455,
5d172bda,11/4/2025 13:15:08,HSV,192598499509,_Tongs_Unknown_CWC Silicone Locking Tongs,Household,4,98012455,
352a388b,11/4/2025 13:15:21,HSV,786311204374,_Bottle Opener_Wilcor_Corkscrew and Bottle Opener,Household,5,98012455,
fa1f5b3f,11/4/2025 13:15:35,HSV,731015145249,_Barbecue Bush_Unknown_Silicone Barbecue Brush,Household,2,98012455,
1014ac0e,11/4/2025 13:15:47,HSV,195464358252,Basting Brush,Household,2,98012455,
066500fa,11/4/2025 13:15:54,HSV,786311200260,Sauce pan,Household,4,98012455,
d6e702b0,11/4/2025 13:16:05,HSV,808829060799,_Freezer Bag_Home Select Freezer & Storage Bags_1 Gallon,Household,7,98012455,
4b314b89,11/4/2025 13:16:24,HSV,808829060775,_Ziplock Bags_Home Select_25 Quart Bags,Household,12,98012455,
8f28d0e9,11/4/2025 13:16:46,HSV,195464194027,_Cups_UK_Everyday cups 16,Household,4,98012455,
fd99b3b7,11/4/2025 13:17:30,HSV,195464329795,_Cutlery_Everyday Cutlery Set,Household,1,98012455,
e9b4de21,11/4/2025 13:17:38,HSV,639277929174,_Napkins_unknown_The Home Store premium napkins,Household,5,98012455,
4db11ff9,11/4/2025 13:17:56,HSV,786311117551,_Percolator_Wilcor_9cup Coffee Percolator,Household,1,98012455,
c6b1699e,11/4/2025 13:18:03,HSV,731015174300,_Containers_Wilcor_Storage Containers 2 pack,Household,2,98012455,
bfd6b4a2,11/4/2025 13:18:38,HSV,756815094894,_Pitcher and Tumbler Set_Camp Casual_Mountain Sage,Souvenirs/Gifts,5,98012455,
5a63c4c7,11/4/2025 13:18:51,HSV,786311117551,_Percolator_Wilcor_9cup Coffee Percolator,Household,1,98012455,
5e1b2759,11/4/2025 13:19:30,HSV,850045191085,_Creamer_Smart_Coffee Creamer 8 oz,Groceries Taxable,2,98012455,
4f597008,11/4/2025 13:19:52,HSV,850045191412,_Creamer_Smart_Coffee Creamer French Vanilla 8oz,Groceries Taxable,3,98012455,
3486cdd9,11/4/2025 13:20:04,HSV,644209791293,_Syrup_Mrs Butter Worth_Pancake Syrup,Groceries Taxable,5,98012455,
5b24cd07,11/4/2025 13:22:21,HSV,41449001104,_Pancake mix_UK_Krusteaz buttermilk pancake mix,Groceries Taxable,2,98012455,
4aa1c7ca,11/4/2025 13:22:31,HSV,884912280558,_Cereal_Unknown_Cocoa Pebbles cup,Groceries Taxable,2,98012455,
0428c500,11/4/2025 13:22:55,HSV,30000319574,Quaker Honey & Almonds Oatmeal,Groceries Taxable,3,98012455,
d009b8b7,11/4/2025 13:23:11,HSV,857361000596,Oil_blend of soybean and extra virgin olive oil,Groceries Taxable,2,98012455,
32a53b69,11/4/2025 13:25:33,HSV,751884910328,_Oil_Golden Chef_Vegetable Oil 16 oz,Groceries Taxable,1,98012455,
96a41a7a,11/4/2025 13:25:40,HSV,849607090515,_Healthy Chef_Carnola_CookingSpray,Groceries Non-Taxable,2,98012455,
9ba609e6,11/4/2025 13:26:31,HSV,786311118541,_Citronella Candle_Happy Camper round tin,Household,1,98012455,
8c1d3017,11/4/2025 13:30:47,HSV,786311118565,_Citronella Candle_Outdoor patch bucket_11oz,Household,1,98012455,
e3e76dbc,11/4/2025 13:30:56,HSV,840257701462,_Mainstay_Outdoor_Citronella Candle_,RV & Camping Supplies,3,98012455,
4c95b742,11/4/2025 13:31:04,HSV,20250803,_Repellant_UK_Buggy Bands Leather,Health & Beauty Taxable,16,98012455,
a689ad4c,11/4/2025 13:31:38,HSV,20250803,_Repellant_UK_Buggy Bands Leather,Health & Beauty Taxable,16,98012455,
b334796c,11/4/2025 13:32:18,HSV,X0045kcy7bn,_Cintronella Candle_Small Bucket,RV & Camping Supplies,1,98012455,
98a4754a,11/4/2025 13:35:10,HSV,786311427032,_Lantern_Wilcor_Glamping Lantern Assorted Colors,Household,1,98012455,
e713e235,11/4/2025 13:35:48,HSV,202506170,_Citronella Oil Scented Candle_Easy Open,RV & Camping Supplies,1,98012455,
451fc6e6,11/4/2025 13:35:56,HSV,202506170,_Citronella Oil Scented Candle_Easy Open,RV & Camping Supplies,4,98012455,
3e1b4886,11/4/2025 13:36:10,HSV,202506170,_Citronella Oil Scented Candle_Easy Open,RV & Camping Supplies,22,98012455,
00475a0d,11/4/2025 13:36:55,HSV,786311427445,_Fire Glow Light_Wilcor_Soft LED Glow Light,RV & Camping Supplies,2,98012455,
e9ee7a24,11/4/2025 13:37:06,HSV,786311427032,_Lantern_Wilcor_Glamping Lantern Assorted Colors,Household,2,98012455,
9b47c093,11/4/2025 13:37:14,HSV,786311118565,_Citronella Candle_Outdoor patch bucket_11oz,Household,5,98012455,
e1e03c97,11/4/2025 13:37:24,HSV,722950370810,_Lantern_merchandising_Bunkhouse Lantern & Fan,RV & Camping Supplies,6,98012455,
24676008,11/4/2025 13:37:36,HSV,722950419175,_Lights_merchandising_bunkhouse string of lights,Souvenirs/Gifts,17,98012455,
a0b6359c,11/4/2025 13:38:04,HSV,756815094818,_Basket_Wilcor_The Picnic Basket Grey Plaid,Souvenirs/Gifts,2,98012455,
8f787470,11/4/2025 13:38:18,HSV,731015241392,_Waste bag_Wilcor_Dog Waste Refill Bags 12 rolls,Household,1,98012455,
99d3cb37,11/4/2025 13:38:30,HSV,725999333150,_Dog Treats_Spunky Pup_Cheddar Cheesies,Pet Supplies,1,98012455,
c802ee59,11/4/2025 13:38:39,HSV,725999512159,725999512159,Pet Supplies,1,98012455,
f20969de,11/4/2025 13:38:48,HSV,851613003229,_Dog Toy_Spunky Pup_Squeak & Glow,Pet Supplies,2,98012455,
c1f89065,11/4/2025 13:38:54,HSV,851613003229,_Dog Toy_Spunky Pup_Squeak & Glow,Pet Supplies,1,98012455,
de02fdc4,11/4/2025 13:39:05,HSV,29458440176,_Portable Dog Bowls Lucky_Modgy_2 collapsible bowls,Souvenirs/Gifts,2,98012455,
e21d69d3,11/4/2025 13:39:15,HSV,758632148606,_Pet_Dog bone cookie peanut butter,Household,8,98012455,
5aed19dd,11/4/2025 13:39:30,HSV,731015169085,"_Dog Collar_Wilcor_Neck Size 14"" to 20""",Pet Supplies,8,98012455,
b2a9e2a0,11/4/2025 13:39:43,HSV,731015072187,"_Dog Collar_Wilcor_Neck Size 9"" to 17""",Sporting Goods,1,98012455,
8ad2a24d,11/4/2025 13:39:51,HSV,854106008565,_Pet_Natural Rapport_Dog Shampoo 3 oz,Pet Supplies,2,98012455,
85856476,11/4/2025 13:40:44,HSV,854106008541,_Pet spray_Natural rapport_The only between bath spray Floral & Coconut,Pet Supplies,5,98012455,
b8a2062d,11/4/2025 13:40:55,HSV,854106008558,_Pet_Natural Rapport_Pet Bath Spray 3 oz,Health & Beauty Taxable,4,98012455,
583e0eb0,11/4/2025 13:41:06,HSV,850036087953,_Dog Treats_Spunky Pup_Apple Fritter,Pet Supplies,1,98012455,
107be948,11/4/2025 13:41:17,HSV,850036087793,_Dog Treat_Spunky Pup_A Pizza My Heart,Pet Supplies,1,98012455,
95bb1cde,11/4/2025 13:41:25,HSV,850045825515,_Dog Treats_Spunky Pup_Dogstoppers,Pet Supplies,4,98012455,
8ebb041c,11/4/2025 13:41:32,HSV,811601022144,_Dog Water Bottle_The Dog is Good_16 oz,Souvenirs/Gifts,1,98012455,
6fde42f6,11/4/2025 13:41:41,HSV,817152019480,_Dog Toy_Camp Corbin_Canoe,Pet Supplies,1,98012455,
6abe1fa6,11/4/2025 13:41:51,HSV,817152019510,_Dog Toy_Camp Corbin_Find N Seek,Souvenirs/Gifts,1,98012455,
3eb2cf44,11/4/2025 13:41:59,HSV,817152019510,_Dog Toy_Camp Corbin_Find N Seek,Souvenirs/Gifts,2,98012455,
e7abbb75,11/4/2025 13:42:10,HSV,817152019480,_Dog Toy_Camp Corbin_Canoe,Pet Supplies,4,98012455,
a9d95d06,11/4/2025 13:42:29,HSV,817152019473,_Dog Toy_Camp Corbin_Fire,Pet Supplies,1,98012455,
3b45e841,11/4/2025 13:42:46,HSV,850010057804,_Dog Treats_Spunky Pup_Dogstoppers,Household,1,98012455,
94686167,11/4/2025 13:43:02,HSV,850045825515,_Dog Treats_Spunky Pup_Dogstoppers,Pet Supplies,3,98012455,
9a223653,11/4/2025 13:43:10,HSV,808829114980,_Steel wool_Wilcor_Soap pads steel wool,Household,3,98012455,
432b678c,11/4/2025 13:43:20,HSV,786311202745,_Clothes Dryer_Wilcor_Compact Clothes Dryer 16 Clip,Household,9,98012455,
ddffb98e,11/4/2025 13:43:46,HSV,808829060263,_Trash Bags_Wilcor_Extra strength 33 gallon,Household,5,98012455,
2eee25e7,11/4/2025 13:46:30,HSV,808829100839,_Trash Bags_Home Select_Tall Drawstring 10 Count,Household,6,98012455,
6f9c584d,11/4/2025 13:46:44,HSV,639277859624,_Oven Cleaner_Home Store,Household,5,98012455,
f662b740,11/4/2025 13:50:10,HSV,786311428329,"6"" Camp Lantern",RV & Camping Supplies,4,98012455,
3b837df0,11/4/2025 13:50:20,HSV,786311428305,_Lantern_Wilcor_S'more Camp Lantern,Household,1,98012455,
c18cf9f5,11/4/2025 13:50:30,HSV,786311428855,_Flashlight_Wilcor_Assorted,Sporting Goods,2,98012455,
760a5626,11/4/2025 13:50:47,HSV,786311428053,_Head Lamp_Single,Household,6,98012455,
7eb949d0,11/4/2025 13:51:06,HSV,786311428053,_Head Lamp_Single,Household,12,98012455,
f0941ac8,11/4/2025 13:51:19,HSV,786311428848,_Headlight_Wilcor_Slim,Household,1,98012455,
05b44f06,11/4/2025 13:51:30,HSV,2023012602,"_Tin Sign_Earth Sun Moon_Assorted Designs 16""x12""",Souvenirs/Gifts,10,98012455,
8420bbef,11/4/2025 13:52:28,HSV,20250610,_Poncho_UK_Adult Rain Poncho,Apparel,14,98012455,
b06c5387,11/4/2025 13:53:11,HSV,20250610,_Poncho_UK_Adult Rain Poncho,Apparel,14,98012455,
5e4d2567,11/4/2025 13:53:18,HSV,202606101,_Poncho_UK_Child Rain Poncho,Apparel,6,98012455,
360095ab,11/4/2025 13:53:53,HSV,639277710482,_Brush_UK_Hair brush,Health & Beauty Taxable,2,98012455,
f7c64658,11/4/2025 13:54:10,HSV,36000548136,_Wipes_Huggies_32Pack,Household,6,98012455,
ae25d0fb,11/4/2025 13:54:44,HSV,639277063526,_Diapers_Unknown_diaper size 3,Groceries Taxable,1,98012455,
d0cf1ffa,11/4/2025 13:54:53,HSV,876254003636,_Tampons_Fiore_6 count,Feminine Products,1,98012455,
16930231,11/4/2025 13:55:04,HSV,780707988848,_Band Aids_UK_Coralite First aid travel kit,Health & Beauty Non-Taxable,3,98012455,
2be20c52,11/4/2025 13:55:22,HSV,786311106166,_Kit_Wilcor_Sewing kit,Household,7,98012455,
f7be584a,11/4/2025 13:55:48,HSV,655708119686,Visine Red eye Hydrate,Health & Beauty Taxable,6,98012455,
e372228b,11/4/2025 13:55:59,HSV,767556868491,_Fingernail clippers_unknown_nail clippers with file,Health & Beauty Taxable,2,98012455,
f0851aeb,11/4/2025 13:56:07,HSV,639277498540,_Razor_unknown_six blade ladies razor,Health & Beauty Taxable,6,98012455,
c08cf280,11/4/2025 13:57:06,HSV,786311106166,_Kit_Wilcor_Sewing kit,Household,11,98012455,
2ffbaf84,11/4/2025 13:57:18,HSV,639277498533,_Razor_UK_Six Blade Mens,Health & Beauty Taxable,5,98012455,
0ffe59b9,11/4/2025 13:57:39,HSV,202504111,_Soap_UK_Delicin Relaxing Shower Gel,Health & Beauty Taxable,4,98012455,
2c82fdf5,11/4/2025 13:58:43,HSV,20250411,Shampoo_UK_Conditioning Shampoo Delicen 1.1 oz,Health & Beauty Taxable,5,98012455,
c1937e03,11/4/2025 13:58:58,HSV,202504111,_Soap_UK_Delicin Relaxing Shower Gel,Health & Beauty Taxable,5,98012455,
0a1ae0c6,11/4/2025 13:59:06,HSV,883484443897,_Shampoo_PERT_Shampoo,Health & Beauty Taxable,2,98012455,
90c51afd,11/4/2025 13:59:28,HSV,soap,_Soap_UK_Smoothing soap bar .35 oz,Health & Beauty Taxable,37,98012455,
13d6dce1,11/4/2025 14:00:28,HSV,383711002533,_Deodorant_Suave Powder 1.2 oz,Health & Beauty Taxable,1,98012455,
1a3f4531,11/4/2025 14:01:02,HSV,834576004113,_Shampoo_Dermasil_Shampoo,Health & Beauty Taxable,1,98012455,
de735f9f,11/4/2025 14:01:16,HSV,51009309441,_Shaving Cream_Pure Silk_Coconut 5 oz,Health & Beauty Taxable,2,98012455,
19dcb223,11/4/2025 14:01:34,HSV,79656018066,_Sunscreen_UK_Banana Boat Kids Sport 50+,Health & Beauty Taxable,7,98012455,
21232e3f,11/4/2025 14:02:01,HSV,765950123604,"_Blanket_Arkwright_Cozy Soft 50""x60"" Polar Fleece",Household,4,98012455,
c0e8e3f9,11/4/2025 14:02:10,HSV,765950123604,"_Blanket_Arkwright_Cozy Soft 50""x60"" Polar Fleece",Household,4,98012455,
bdf21165,11/4/2025 14:02:17,HSV,786311130055,_Blanket_Wilcor_Buffalo plaid red fleece blanket 50x60,Household,7,98012455,
d74667dd,11/4/2025 14:02:39,HSV,786311101895,_Blanket_Wilcor_Happpy Camper Sherpa Blanket 50x60”,Household,2,98012455,
1cbedd0d,11/4/2025 14:02:49,HSV,786311117919,_Bag_Wilcor_Happy Camper Scene Hot/Cold Bag,Household,2,98012455,
cd176657,11/4/2025 14:03:03,HSV,849046074466,_Kitchen Towel_Primitives by Kathy_Adventures camper tea towel,Souvenirs/Gifts,7,98012455,
8fbbce67,11/4/2025 14:05:04,HSV,849046074466,_Kitchen Towel_Primitives by Kathy_Adventures camper tea towel,Souvenirs/Gifts,8,98012455,
e7b3ee2e,11/4/2025 14:05:28,HSV,190134172602,_Kitchen Towel_Primitives by Kathy_Like Camping,Souvenirs/Gifts,4,98012455,
f7131896,11/4/2025 14:05:47,HSV,883504355216,_Kitchen Towel_Primitives by Kathy_Better Camping,Souvenirs/Gifts,1,98012455,
91c7d2cc,11/4/2025 14:05:55,HSV,190134096151,_Kitchen Towel_Primitives by Kathy_What I said,Souvenirs/Gifts,5,98012455,
a90bada0,11/4/2025 14:06:11,HSV,883504355209,_Kitchen Towel_Primitives by Kathy_Park It,Souvenirs/Gifts,6,98012455,
503c6fd6,11/4/2025 14:06:26,HSV,190134078324,_Kitchen Towel_Primitives by Kathy_Jesus & Germs,Souvenirs/Gifts,6,98012455,
f6e36712,11/4/2025 14:06:38,HSV,190134042691,_Kitchen Towel_Primitives by Kathy_Life is better when You're camping,Souvenirs/Gifts,3,98012455,
31d8c268,11/4/2025 14:06:49,HSV,883504355193,_Kitchen Towel_Primitives by Kathy_Happy Campers Live Here,Souvenirs/Gifts,10,98012455,
0942a687,11/4/2025 14:07:11,HSV,TT-2263,_Tea Towel_Avery Lane_Adirondacks Chairs Mountains,Souvenirs/Gifts,3,98012455,
d5311579,11/4/2025 14:07:42,HSV,2025041602,_Tea Towel_Avery Lane_Shenandoah Valley Harrisonburg KOA,Souvenirs/Gifts,6,98012455,
3ab7e8e9,11/4/2025 14:07:57,HSV,190134126582,_Kitchen Towel_Primitives by Kathy_Happy Camper,Souvenirs/Gifts,1,98012455,
f5c72d20,11/4/2025 14:08:09,HSV,TT-1646,_Tea Towel_Avery Lane_Sasquatch,Souvenirs/Gifts,3,98012455,
2e2bd5d3,11/4/2025 14:08:27,HSV,786311115885,_Storage bin_Wilcor_RV collapsible storage bin lg,RV & Camping Supplies,2,98012455,
8673bdaa,11/4/2025 14:08:38,HSV,BAG-1648,_Tote Bag_Avery Lane_Stay Wild Sasquatch Big Foot,Souvenirs/Gifts,4,98012455,
d90fd35d,11/4/2025 14:08:49,HSV,BAG-2743,_Tote Bag_Avery Lane_Shenandoah National Park Virginia,Souvenirs/Gifts,3,98012455,
e0556a94,11/4/2025 14:08:58,HSV,BAG-2650,_Tote_Avery Lane_Virginia State map,Souvenirs/Gifts,6,98012455,
592a6c33,11/4/2025 14:09:17,HSV,639277904140,_Cooler_Wilcor_Styrofoam Cooler small,RV & Camping Supplies,1,98012455,
45a34324,11/4/2025 14:23:16,HSV,37000004707,_Detergent_Gain,Household,3,98012455,
469c1014,11/4/2025 14:24:33,HSV,30772081235,_Dish_Soap_Dawn Lemon,Groceries Taxable,2,98012455,
196ca29e,11/4/2025 14:26:11,HSV,14717532013,_Mat_Wilcor_Welcome Mat,RV & Camping Supplies,1,98012455,
8fbe5497,11/4/2025 14:28:14,HSV,14717532013,_Mat_Wilcor_Welcome Mat,RV & Camping Supplies,3,98012455,
cbe5f76c,11/4/2025 14:30:30,HSV,402221,_Hot Pads_Handmade_Crochet Set of 2 Assorted Colors,Household,2,98012455,
3d2015d5,11/4/2025 14:30:49,HSV,86553104389,_Blanket_Pineapple Trading Co_Coral Fleece Throw,Household,2,98012455,
f93566be,11/4/2025 14:33:01,HSV,786311203261,_Pot Holder_Buffalo plaid neoprene,Household,5,98012455,
56e3411c,11/4/2025 14:34:49,HSV,79400480217,_Deodorant_Sauve_Tropical Paradise 1.2 oz,Health & Beauty Taxable\n,1,98012455,
70e937e4,11/4/2025 14:35:02,HSV,79400465191,_Deodorant_unknown_suave men active sport 1.47 oz,Health & Beauty Taxable,3,98012455,
9e0d8bfc,11/4/2025 14:35:20,HSV,37000123316,Secret deodorant,Health & Beauty Taxable,3,98012455,
cf427608,11/4/2025 14:36:17,HSV,79400473639,_Shampoo_Dove_Mens Care 2-in-1,Health & Beauty Taxable,5,98012455,
3ae55cc4,11/4/2025 14:36:33,HSV,37000446491,_Shampoo_uk_Head & Shoulders 1.7 oz,Health & Beauty Taxable,9,98012455,
3d7e7af8,11/4/2025 14:36:57,HSV,22200940252,_Deodorant_Unknown_Speed Stick Clean Deodorant,Health & Beauty Taxable,1,98012455,
875a868c,11/4/2025 14:37:39,HSV,30772081259,_Dish Soap_Dawn apple scent,Household,5,98012455,
235fc2ba,11/4/2025 14:37:58,HSV,51009003066,_Shaving Cream_Barbasol_UK,Health & Beauty Taxable,1,98012455,
6582f0c0,11/4/2025 14:38:25,HSV,51009309717,_Shaving Cream_Pure Silk_Raspberry Mist 5 oz,Health & Beauty Taxable,2,98012455,
acd0e62a,11/4/2025 14:38:38,HSV,44224612700,_anti itch_UK_After Bite Xtra,Health & Beauty Taxable,2,98012455,
eff592c3,11/4/2025 14:39:41,HSV,44224012807,_Anti Itch Cream_After Bites_Kids,Health & Beauty Taxable,4,98012455,
9345f9b6,11/4/2025 14:40:59,HSV,79718001050,_Shaving Cream_Barbasol w/ Razor,Health & Beauty Taxable,5,98012455,
85609d8d,11/4/2025 14:41:53,HSV,37000589433,_Pads_Always Radiant_3 count,Household,3,98012455,
c5c4c531,11/4/2025 14:42:25,HSV,6092025,"_Towel_UK_Cooling Towel 40"" x 12""",RV & Camping Supplies,1,98012455,
3f5bab13,11/4/2025 14:42:45,HSV,35000459862,_Toothpaste_Colgate_.88oz,Health & Beauty Taxable,16,98012455,
